image_path,source_dataset,source_class,canonical_class,crop,original_filename
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0013.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0013.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0014.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0014.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0015.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0015.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0016.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0016.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0018.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0018.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0020.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0020.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0023.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0023.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0027.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0027.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0028.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0028.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0035.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0035.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0071.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0071.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0110.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0110.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0119.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0119.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Bing_0231.jpg,plantseg,plum rust Bing ,Plum - plum rust Bing ,Plum,plum_rust_Bing_0231.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Google_0043.jpg,plantseg,plum rust Google ,Plum - plum rust Google ,Plum,plum_rust_Google_0043.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/plum_rust_Google_0044.jpg,plantseg,plum rust Google ,Plum - plum rust Google ,Plum,plum_rust_Google_0044.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_1.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_1.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_100.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_100.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_11.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_11.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_13.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_13.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_14.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_14.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_16.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_16.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_18.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_18.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_21.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_21.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_23.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_23.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_3.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_3.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_30.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_30.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_37.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_37.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_38.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_38.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_41.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_41.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_44.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_44.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_45.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_45.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_5.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_5.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_51.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_51.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_53.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_53.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_55.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_55.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_56.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_56.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_60.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_60.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_61.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_61.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_64.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_64.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_65.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_65.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_68.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_68.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_69.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_69.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_70.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_70.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_75.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_75.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_78.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_78.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_9.jpg,plantseg,potato early blight ,Potato - potato early blight ,Potato,potato_early_blight_9.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0001.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0001.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0005.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0005.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0006.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0006.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0007.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0007.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0011.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0011.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0012.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0012.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0013.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0013.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0015.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0015.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0022.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0022.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0031.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0031.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0036.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0036.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0037.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0037.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0039.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0039.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0040.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0040.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0045.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0045.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0048.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0048.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0050.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0050.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0051.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0051.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0054.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0054.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0055.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0055.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0058.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0058.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0062.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0062.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0068.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0068.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0070.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0070.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0075.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0075.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0078.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0078.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0079.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0079.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0081.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0081.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0089.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0089.jpg
/home/hari/Professional/Projects/Plant Disease Predictor/plant_disease_project/raw/plantseg/images/train/potato_early_blight_google_0096.jpg,plantseg,potato early blight,Potato - potato early blight,Potato,potato_early_blight_google_0096.jpg
